,Unnamed: 0,Date,User,Tweet,translated
70,70,2022-05-05 16:13:58+00:00,shiningtwicexo,"@KABATAAN15 Correction dear. Ping Lacson and his running mate Tito Sotto are also supporting CPP-NPA-NDF too tulad nila Robredo, Pacquiao at Moreno kasi gusto nilang magkipag-peace talks sa mga kalaban ng taumbayan which sinagot ni Lacson sa The Jessica Soho Presidential Interviews.","@Kabataan15 Correction Dear.Ping Lacson and his running mate Tito Sotto are also supporting CPP-NPA-NDF too like Robredo, Pacquiao and Moreno because they want to have peace talks with the people's opponents which Lacson answered in The Jessica Soho presidential interviews."
71,71,2022-05-05 15:58:15+00:00,MayGeronimo2,"Lord, we ask You to please honor the integrity of heart and mind of Sen. Ping Lacson and Sen. Tito Sotto. 

They have fought the battle, they have remained strong and steadfast and they did not falter. 

Thank you for giving us courageous leaders like them.","Lord, we ask You to please honor the integrity of heart and mind of Sen. Ping Lacson and Sen. Tito Sotto. 

They have fought the battle, they have remained strong and steadfast and they did not falter. 

Thank you for giving us courageous leaders like them."
72,72,2022-05-05 13:53:01+00:00,faulkzerotwo,"@JJ_AR1989 Tapos?

Si tito sotto nga na kasama ni Alden sa EB, actually di lang kasama kaclose pa nya ndi nya eniendorse di nagrereklamo, pero kaung mga kakampink kung makapag demand na iendorse ni Alden si VP Leni wagas, diktador lang? @JJ_AR1989","@Jj_ar1989 done?

Tito Sotto is with Alden in EB, actually not only with his friends who have not been able to complain, but do you think he can demand Alden's endorsement of VP Leni Wagas, just a dictator?@Jj_ar1989"
73,73,2022-05-05 13:14:03+00:00,AngeliqueCapua,"Leggo kakamPING TUNAY 💙

Sen Ping Lacson and Sen Tito Sotto
Never late, never absent 👍 https://t.co/zEpDxhmPKj","Leggo Kapamping Real 💙

Sen Ping Lacson and Sen Tito Sotto
Never late, never absent 👍 https://t.co/zepdxhmpkj"
74,74,2022-05-05 13:03:43+00:00,honey_drippers,@oknext8 parang tito sotto lang na plagiarist!,@oknext8 like tito sotto just plagiarist!
75,75,2022-05-05 13:00:00+00:00,aroniza_jan,"We already have tito sotto, wag na dagdagan please lang talaga","We already have Tito Sotto, don't increase please just really"
76,76,2022-05-05 11:55:46+00:00,michelle_dob,"Remember the niece of Tito-Sotto last year? This is how she ""decently"" showed her support w/o saying ""F*** my uncle"" on social media. 

It showed that she's been educated and was brought up with good morals. She's a good example to kids her generation. https://t.co/UOqOznmOy8","Remember the niece of Tito-Sotto last year? This is how she ""decently"" showed her support w/o saying ""F*** my uncle"" on social media. 

It showed that she's been educated and was brought up with good morals. She's a good example to kids her generation. https://t.co/UOqOznmOy8"
77,77,2022-05-05 10:55:32+00:00,radyopilipinas1,"TINGNAN I Independent presidential candidate Ping Lacson at vice presidential candidate Tito Sotto, nagsasagawa ng townhall meeting sa Brgy. Tamblon, Cagayan de Oro kasama sina senatorial candidates Dra Minguita Padilla at dating DA Secretary Manny Piñol. I via Nimfa Asuncion https://t.co/NurqnTo4XN","Tingnan i Independent Presidential Candidate Ping Lacson at Vice Presidential Candidate Tito Sotto, Nagsasawa ng Townhall Meeting in Brgy.Tamblon, Cagayan de Oro Kagama Sina Senatorial Candidates Dr Minguita Padilla and Dating of Secretary Manny Piñol.I via nimfa asuncion https://t.co/Nurqnto4xn"
78,78,2022-05-05 10:26:57+00:00,yshynay,"@1rixia tito sotto for vp di ba, dun sa may pasayyy","@1rixia Tito Sotto for VP di ba, dun in Pasayyy"
79,79,2022-05-05 10:25:01+00:00,wigaile,"nganong tito sotto man ni akong lola uy😭

sige lang ako man mag assist during election sa iyaha 😂","but my grandma's grandmother is my grandmother

I'll just assist during the election in her 😂"
80,80,2022-05-05 10:03:20+00:00,PhilippineStar,"Gordon made the statement after Ong and Dargani wrote Senate President Vicente ""Tito"" Sotto III to ask him to release them. The two are in detention for contempt of the Senate. https://t.co/PT44z8JRtR","Gordon made the statement after Ong and Dargani wrote Senate President Vicente ""Tito"" Sotto III to ask him to release them. The two are in detention for contempt of the Senate. https://t.co/PT44z8JRtR"
81,81,2022-05-05 09:49:38+00:00,cyrilchaves,"Dumalo ngayong hapon sina Sen. Ping Lacson, Sen. Tito Sotto at senatoriables Dr. Minguita Padilla at Manny Piñol sa Townhall meeting sa Brgy Tablon, Cagayan de Oro City. | via @cyrilchaves, @GMARTVNews/@gmanews 

#OneMindanao
#GMARegionalTV 
#Eleksyon2022 https://t.co/3Qcq2N9J2Q","DUMBER JAPER SIN SEN.Ping Lacson, Sen.Tito Sotto and Stenatoriables Dr.Minguita Padilla at Manny Piñol at the Townhall Meeting of Brgy Tablon, Cagayan de Oro City.|via @cyrchavence, @gmartvnews/@gmanews

#Onemindanao
#gmaregionaltv
#election2022 https://t.co/3qcq2N9J2Q"
82,82,2022-05-05 09:47:39+00:00,YssaTiu,"Sa May 9 mag kakaalaman Wala sa survey Yan nasa actual na boto Ang eleksyon....
Ping Lacson for President
Tito Sotto for Vice President
#5 Lacson
#9 Sotto https://t.co/nEhy8NWHk8","On May 9 will know that the survey is not in the actual vote in the election ....
Ping Lacson for President
Tito Sotto for Vice President
#5 Lacson
#9 Sotto https://t.co/nehy8nwhk8"
83,83,2022-05-05 09:41:45+00:00,PhilstarNews,"Gordon made the statement after Ong and Dargani wrote Senate President Vicente ""Tito"" Sotto III to ask him to release them. The two are in detention for contempt of the Senate.

https://t.co/2XLdn614Y5","Gordon made the statement after Ong and Dargani wrote Senate President Vicente ""Tito"" Sotto III to ask him to release them. The two are in detention for contempt of the Senate.

https://t.co/2XLdn614Y5"
84,84,2022-05-05 08:12:15+00:00,BarristanKnight,"@mamitasen @VancouverEye di mananalo to
kay tito sotto nga hirap na HAHAHAHAHAHAHAGAHAGAHA","@mamadasen @vancouvereye di winner to
To Tito Sotto that is a hard time hahahahahahahahahahaha"
85,85,2022-05-05 08:10:11+00:00,FeConstantino1,@vicegandako Opo kaya po ping lacson at tito sotto ang iboboto nman,@vicegandako yes so ping lacson and tito sotto will vote nman
86,86,2022-05-05 08:00:23+00:00,cyrilchaves,"Di umano nababahala at di naniniwala sina Presidential Candidate Sen. Ping Lacson at VP Candidate Sen. Tito Sotto sa mga lumalabas na “zero vote” sila sa Mindanao. Magkaka-alaman umano ngayong Mayo 9 kung gaano ba katotoo ang mga Surveys na lumalabas. | via @cyrilchaves, @gmanews https://t.co/RYJl98YQVJ","Presidential Candidate Sen is said to be concerned.Ping Lacson and VP candidate Sen.Tito Sotto of the ""zero vote"" in Mindanao.It is said that this May 9 will find out how true the surveys are coming out.|via @cyrilchaves, @gmanews https://t.co/ryjl98yqvj"
87,87,2022-05-05 07:38:30+00:00,News5PH,Nasa Cagayan de Oro na sina presidential candidate Sen. Ping Lacson at running mate Sen. Tito Sotto para magsagawa ng town hall meeting doon. #BilangPilipino2022 | via Maeanne Los Baños https://t.co/0rG6gI63MT,Presidential candidate Sen is in Cagayan de Oro.Ping Lacson and running mate Sen.Tito Sotto to hold a town hall meeting there.#AsPilipino2022 |via Maeanne Los Baños https://t.co/0rg6gi63MT
88,88,2022-05-05 07:25:01+00:00,cyrilchaves,"Nagsagawa ng press conference ngayong hapon si Senator and Presidential Candidate Ping Lacson at VP Candidate Senator Tito Sotto kasama ang local media ng Cagayan de Oro City. | via @cyrilchaves, @GMARTVNews/@gmanews 

#Eleksyon2022 
#OneMindanao https://t.co/Tbtdh3Pizr","Senator and presidential candidate Ping Lacson and VP candidate senator Tito Sotto held a press conference this afternoon with Cagayan de Oro City's local media.|via @cyrilchaves, @gmartvnews/ @gmanews

#Election2022
#Onemindanao https://t.co/tbtdh3pizr"
89,89,2022-05-05 07:20:15+00:00,B007Guy,My vote goes to @iampinglacson and Tito Sotto for the May 9 election. I,My vote goes to @iampinglacson and Tito Sotto for the May 9 election. I
90,90,2022-05-05 06:22:16+00:00,kymbeeee,"Kung sana Ping Lacson - Tito Sotto tandem ang opposition, may pag-asa pa","If Ping Lacson - Tito Sotto Tandem is the opposition, there is hope"
91,91,2022-05-05 06:02:10+00:00,attyndbcpa,"Tito Sotto talaga gusto ng KAKAMPINK nakakalingkot para kay KIKO ngayon palang HINUDAS na sya ni Leni at KAKAMPINK

MARCOS DUTERTE TAYO
#UniTeamMindanao 
#SalamatINC","Tito Sotto really wants a campkink to get rid of Kiko now that Leni and Kapampink

Marcos Duterte tayo
#UNITEAMMINDANAO
#Salamatc"
92,92,2022-05-05 05:43:46+00:00,visayanstar,"Bacolod Mayor Evelio Leonardia yesterday received presidential candidate Panfilo “Ping” Lacson Sr. and his running mate, Senate President Tito Sotto during their courtesy visit at the Bacolod City Government Center.https://t.co/4TZPbLOXhV","Bacolod Mayor Evelio Leonardia yesterday received presidential candidate Panfilo “Ping” Lacson Sr. and his running mate, Senate President Tito Sotto during their courtesy visit at the Bacolod City Government Center.https://t.co/4TZPbLOXhV"
93,93,2022-05-05 05:14:52+00:00,hahaloia,"@giancantdance He's not openly declaring anything, out of respect for Sen. Tito Sotto. He is facing a tough choice.","@giancantdance He's not openly declaring anything, out of respect for Sen. Tito Sotto. He is facing a tough choice."
94,94,2022-05-05 04:18:27+00:00,pochoy_29,"Tito Sotto Ang Vice President ko - Pamilya ang Turing Nya sa Kapwa Pilipino ❤️ @helenstito 

#SOTTOtooLang
#BiseTitoSotto
#9SottoforVP https://t.co/71SZqcCPLG","Tito Sotto and my Vice President - Family he treats fellow Filipinos ❤️ @Alensstito
#Sottotoolang
#Bisetitosotto
#9SOTTOFORVP https://t.co/71SZQCCPLG"
95,95,2022-05-05 03:40:59+00:00,Marimar3rd,"Tito Sotto number 2 sa survey without bringing his whole angkan with him which is mas sikat pa keysa sa pamilya ni hahaha while Kiko, dinala na lahat hanggang sa pinaka dulo duluhan pero 3rd pa rin hahahaha","Tito Sotto number 2 in the survey without bringing his whole clan with him which is more popular with the family of hahaha while Kiko, brought everything to the very end of the day but 3rd still hahahaha"
96,96,2022-05-05 03:11:23+00:00,thechronicleph,"Hiling ni vice presidential candidate Sen. Tito Sotto, nawa’y pagbasehan ng iba’t ibang mga grupo ang track record ng mga kandidato sa oras ng kanilang pagboto at hindi sa mga hindi makatotohanang political surveys.

#TheChronicle #SinoBayan https://t.co/IGRXAU89YL","Vice presidential candidate Sen asked.Tito Sotto, may different groups be the track record of the candidates at the time of their voting and not in unrealistic political surveys.

#Thechronicle #Sinobayan https://t.co/igxau89yl"
97,97,2022-05-05 03:00:05+00:00,LiLiAgendaTM,shocks Tito Sotto says #SwitchToLeni,shocks Tito Sotto says #SwitchToLeni
98,98,2022-05-05 02:45:38+00:00,Jambeingleft1,"Hindi na po ako maglalagay ng frame sa fb baka mapalayas ako sa bahay namin hahaha! Btw hindi pa naman ako botante hahaha, pero si Leni ang Presidente ko at si Tito Sotto ang Vice President na pinaniniwalaan ko.","I'm not going to put a frame on FB so I can get rid of our house hahaha!Btw I'm not a voter yet hahaha, but Leni is my president and Tito Sotto is the vice president I believe in."
99,99,2022-05-05 02:28:22+00:00,News5PH,Muling nanguna si Davao City Mayor Sara Duterte sa pinakahuling 2022 Elections: Vice Presidential Preference Tugon ng Masa survey ng OCTA Research na nakakuha ng 56%. Sumunod sa kaniya si Senate Pres. Tito Sotto na mayroong 22%. #BilangPilipino2022 https://t.co/wiTuG6avbP,Davao City Mayor Sara Duterte again leads the latest 2022 elections: Vice Presidential Preference Present by OCTA Research's mass survey that gained 56%.Senate Pres.Tito Sotto with 22%.#AsPilipino2022 https://t.co/witug6AVBP
100,100,2022-05-05 00:53:57+00:00,katecrstyll,paunsa ma convince akong papa na dili si tito sotto ang iboto pls lng di jud maminaw,How can I convince my dad not to Tito Sote pls lng di jud listen
101,101,2022-05-04 23:21:11+00:00,AHGAB0NGCART,bat ako nakakakira ng Leni &amp; Tito Sotto flyers dito samin???? Since when naging Leni &amp; Tito??? Leni-Kiko lang po tayo para sa 2022 🌷🌾,Bat I miss Leni & amp;Tito sotto flyers here samin ????Since when it became Leni & amp;Uncle???Let's just go for 2022 🌷🌾
102,102,2022-05-04 23:08:52+00:00,attyndbcpa,@gmanews Unfortunately TITO SOTTO ang gusto ng mga KAKAMPINK,@gmanews unfortunately tito sotto likes the teams like
103,103,2022-05-04 23:01:02+00:00,upanddowndaisla,@rojan88 Cebuanos don’t want to call it Cebu 3.0 coz si Kiko lang naman ang nandun. Its just a Kiko Rally. Leni is represented by Tricia. It’s understandble that Kiko should go back to Cebu knowing that his nos. there are being shared with Tito Sotto and Sara Duterte.,@rojan88 Cebuanos don’t want to call it Cebu 3.0 coz si Kiko lang naman ang nandun. Its just a Kiko Rally. Leni is represented by Tricia. It’s understandble that Kiko should go back to Cebu knowing that his nos. there are being shared with Tito Sotto and Sara Duterte.
104,104,2022-05-04 22:50:22+00:00,tribunephl,"Unlike previous vice presidents, Senate President Vicente “Tito” Sotto III on Wednesday said he would not become a critic of the next president, should he win as vice president in the 9 May elections.

FULL STORY: https://t.co/n3qY23TXIe
#KaTriVote2022
#PulsoNgBayan
#DailyTribune","Unlike previous vice presidents, Senate President Vicente “Tito” Sotto III on Wednesday said he would not become a critic of the next president, should he win as vice president in the 9 May elections.

FULL STORY: https://t.co/n3qY23TXIe
#KaTriVote2022
#PulsoNgBayan
#DailyTribune"
105,105,2022-05-04 22:50:19+00:00,cnc_tribunephl,"Unlike previous vice presidents, Senate President Vicente “Tito” Sotto III on Wednesday said he would not become a critic of the next president, should he win as vice president in the 9 May elections.

FULL STORY: https://t.co/kjOHt1K0Sg
#KaTriVote2022
#PulsoNgBayan
#DailyTribune","Unlike previous vice presidents, Senate President Vicente “Tito” Sotto III on Wednesday said he would not become a critic of the next president, should he win as vice president in the 9 May elections.

FULL STORY: https://t.co/kjOHt1K0Sg
#KaTriVote2022
#PulsoNgBayan
#DailyTribune"
106,106,2022-05-04 21:34:01+00:00,radyopilipinas1,"LGBTQ  community, welcome sa Lacson-Sotto administration; VP bet Tito Sotto, pabor na maipasa ang Anti-Discrimination Bill  https://t.co/tYibPhSxCG","LGBTQ community, welcome to the Lacson-Sotto administration;VP Bet Tito Sotto, favor to pass the anti-discrimination bill https://t.co/tyibphsxcg"
107,107,2022-05-04 19:45:33+00:00,rex_santillan,"@kikopangilinan Typical Kiko attitude... 
Kung si Tito sotto na second father ni Mega tinabla eh ano pa aasahan mo sa ambisyosong pulpulitiko? Lahat babanggain nyan para sa ambisyon. Pati NPA kakausapin.","@kikopangilinan typical kiko attitude ...
If Tito Sotto is Mega's second father, what else can you expect from an ambitious pulpolist?All that will be for ambition.As well as talk."
108,108,2022-05-04 17:02:00+00:00,tribunephl,"Unlike previous vice presidents, Senate President Vicente “Tito” Sotto III on Wednesday said he would not become a critic of the next president, should he win as vice president in the 9 May elections.

FULL STORY:
https://t.co/n3qY23TXIe","Unlike previous vice presidents, Senate President Vicente “Tito” Sotto III on Wednesday said he would not become a critic of the next president, should he win as vice president in the 9 May elections.

FULL STORY:
https://t.co/n3qY23TXIe"
109,109,2022-05-04 17:01:52+00:00,cnc_tribunephl,"Unlike previous vice presidents, Senate President Vicente “Tito” Sotto III on Wednesday said he would not become a critic of the next president, should he win as vice president in the 9 May elections.

FULL STORY:
https://t.co/kjOHt1K0Sg","Unlike previous vice presidents, Senate President Vicente “Tito” Sotto III on Wednesday said he would not become a critic of the next president, should he win as vice president in the 9 May elections.

FULL STORY:
https://t.co/kjOHt1K0Sg"
110,110,2022-05-04 16:38:50+00:00,isTINamol,"Tito Sotto campaigning for Leni Robredo. Salamat po!
Hee! 🤪 #Ipana7oNa10toParaSaLahat","Tito Sotto campaigning for Leni Robredo.Thank you!
Hee!🤪 #IPANA7ona10toparaalawahat"
