,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment
149,"Presidential candidate senator @mannypacquiao said on Friday he was not bothered by the Resolution of the Commission on Elections (Comelec) recognizing the faction of Energy Secretary Alfonso Cusi as the legitimate PDP-Laban party.

https://t.co/aytc2sddgc",0.179,0.0,0.821,0.6968,Positive
150,Also Manny Pacquiao’s Birthday ???y'all are unserious fr 😭,0.0,0.0,1.0,0.0,Neutral
151,"WATCH: Sen.Manny Pacquiao said the Comelec's decision on the PDP-Laban issue on his candidacy has no effect |Rh14 @leth_narciso

#Decision2022
#SamasAstoPilipino https://t.co/aimyrots85",0.0,0.095,0.905,-0.296,Negative
152,"NOW: Rappler's @RyanMacasero and @reyaika report live from Manny Pacquiao's meeting de avance in Cebu City.#Phvote #wedecide

Catch the full discussion here.https://t.co/amsgaeb3sh https://t.co/i0rv945TXY",0.0,0.0,1.0,0.0,Neutral
153,"Floyd Mayweather, Jr.vs.Manny Pacquiao
https://t.co/r1l26NHFFU",0.0,0.0,1.0,0.0,Neutral
154,"In hopes to aid this cause, just vote: RSVP Presents an infographic on the following presidential candidates: 1. Ping Lacson;2. Isko Moreno;3. Marcos Bong;4. Manny Pacquiao;and 5. Leni Robredo.The information provided is sourced from the latest interviews and debates.https://t.co/ll7rtjgzhk",0.069,0.0,0.931,0.4215,Positive
155,"@PockeThs916 @stumbleurumble @vipmediastar @milesdeutscher @j_squawk @natediaz209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson but, the feeling you got after beating the game..ahhhhhhh",0.065,0.15,0.785,-0.5023,Negative
156,@PARTHSA24612357 @PockeHS916 @vipmediastar @milesdeutscher @j_squawk @natediaz209 @katetaylor @mannypacquiao @Filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyon exactly the same for us!,0.0,0.0,1.0,0.0,Neutral
157,"Why Manny Pacquiao is my President?
""In the honest government, I will punch you all""
Because he has a record of
TOTAL FIGHTS 72
Wins 62
Wins by ko 39
Losses 8
Draws 2",0.256,0.147,0.598,0.6775,Positive
158,@Stumbleurumble @pockeths916 @vipmediastar @milesdeutscher @j_squawk @natez209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson Those games hold a special place in my ChildHood Memories,0.109,0.0,0.891,0.4019,Positive
159,@PARTHSA24612357 @PockeHS916 @vipmediastar @milesdeutscher @j_squawk @natez209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyon awesome!That arcade/nostalgic vibe is exactly what we are going for 😄,0.0,0.0,1.0,0.0,Neutral
160,"The Alfonso Cusi-led Faction has been recognized by the Commission on elections as the ""true and official"" members of the Ruling PDP-Laban over the wing led by Sen.Koko Pimentel and Sen.Manny Pacquiao.#AsPilipino2022
https://t.co/94fbo6iilw",0.08,0.0,0.92,0.4215,Positive
161,@programmersedge @mannypacquiao now that is an idea 🔥,0.0,0.0,1.0,0.0,Neutral
162,@jpsoriano @gmanewsbreaking @mannypacquiao @gmanews @dzbb Poor Atienza's PAKMAN Pakman and just lived that you are about to pay a billion tax,0.0,0.2,0.8,-0.5423,Negative
163,@Partsa24612357 @stumbleurumble @vipmediastar @milesdeutscher @j_squawk @natez209 @katetaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson 😆😂 https:/t.co/hccan,0.0,0.0,1.0,0.0,Neutral
164,"User @/hirosiii, are you the manny pacquiao 2.0 ??🤣🤣",0.0,0.0,1.0,0.0,Neutral
165,"Presidential candidates Dr.Jose Montemayor and Sen.Manny Pacquiao.

https://t.co/n5peezudnb",0.0,0.0,1.0,0.0,Neutral
166,@PockeThs916 @stumbleurumble @vipmediastar @milesdeutscher @j_squawk @natez209 @katetaylor @mannypacquiao @Filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson this videogame was actually rigged too,0.0,0.116,0.884,-0.3612,Negative
167,"@Analynmuko is a manny pacquiao we will vote for our presence, so that we will not regret it eventually, kc c manny pacquiao maronong ce",0.096,0.0,0.904,0.3252,Positive
168,@PockeThs916 @stumbleurumble @vipmediastar @milesdeutscher @j_squawk @natediaz209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson https://t.co/nhkgv1v8kw,0.0,0.0,1.0,0.0,Neutral
169,"@Haymigrante @senleiladelima @mannypacquiao in other words, he's good at him and Coco is the number 1 bar top notcher, you are always in trouble",0.217,0.097,0.686,0.3182,Positive
170,"@Rda47338427 @mannypacquiao ah ok, you just delete my tweet, i don't know if i was under the pdp against it just because Du🐢.",0.099,0.0,0.901,0.296,Positive
171,@gmanews @tinapperez cnu po ba win,0.333,0.316,0.351,0.0516,Positive
172,@Vipmediastar @stumbleurumble @PARTHSA24612357 @milesdeutscher @j_squawk @natediaz209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson https:/t.co/6r8d6qkiid,0.0,0.0,1.0,0.0,Neutral
173,"Aspiring president Senator Manny Pacquiao on Friday shrugged off the Commission on Elections (Comelec) 's ruling that recognizes the PDP-Laban cusi faction as ""true and official.""

READ: https://t.co/plidam5ULM https://t.co/7znokVZZG9",0.091,0.0,0.909,0.4215,Positive
174,@Pockeths916 @stumbleurumble @Parta24612357 @milesdeutscher @j_squawk @natez209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson which one is Salty?,0.0,0.0,1.0,0.0,Neutral
175,@@Thsa24612357 @stumbleurumble @vipmediastar @milesdeutscher @j_squawk @natez209 @katietaylor @mannypacquiao @Filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @MikeTyson https:/t.co,0.0,0.0,1.0,0.0,Neutral
176,@programmersedge @mannypacquiao @mannypacquiao any chance of a @telcoin_team sponsorship deal to promote low cost remittances to Filipino families from North America?,0.194,0.089,0.717,0.3612,Positive
177,Manny Pacquiao Eyes Aussie Trip for Kambosos vs Haney https://t.co/zeaFA95mx,0.0,0.0,1.0,0.0,Neutral
178,"So, Manny Pacquiao and Koko Pimentel are party plagues.Next!https://t.co/vpqvdvirfn",0.272,0.0,0.728,0.4574,Positive
179,"@Flordelizatan3 @haymigrante @senleiladelima @mannypacquiao accurately!It would have been nice if the 16 were able to help Sen Leila's release or release a statement condemning Sen Leila's unjust confinement --- before asking for our vote.

Such are the traps.❌❌❌

#Neveragain #NeverForget #Notothe16Senators",0.126,0.072,0.803,0.3595,Positive
180,@Skysportsboxing the start of a special period in boxing.The Rise of Manny Pacquiao to the main stream audience.Fresh coming off a stoppage win over Barrera ..,0.228,0.0,0.772,0.7579,Positive
181,@Nelreis_ @RDA47338427 @mannypacquiao Another party is listed by Manny based on his COC,0.184,0.0,0.816,0.4019,Positive
182,"@PockeThs916 @stumbleurumble @vipmediastar @milesdeutscher @j_squawk @natediaz209 @katietaylor @mannypacquiao @Filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson wow, this reminds me of classic boxing games ..",0.147,0.0,0.853,0.5859,Positive
183,Filipino-Americans U Deserve Better Representation Outside Washed Up Manny Pacquiao and Nurse Jokes,0.329,0.0,0.671,0.5994,Positive
184,@Stumbleurumble @vipmediastar @Parta24612357 @milesdeutscher @j_squawk @natediaz209 @katietaylor @mannypacquiao @filipinoflash @Serranosisters @jakepaul @loganpaul @errolspencejr @miketyson,0.0,0.0,1.0,0.0,Neutral
185,"It's good to read the fighting eh hahahaha.Like me, eating popcorn, it's better to keep quiet than to talk to hahahahaa.I'm just a manny pacquiao ako hahahahaha.",0.185,0.08,0.735,0.5106,Positive
186,The End of Manny Pacquiao😢 https://t.co/TIKB47RXLN via @youtube,0.0,0.0,1.0,0.0,Neutral
187,"@iloveruffag @mannypacquiao umot nimo pacman, it's clear that apildi ka oi.After all, you have to go, it's okay.Chill.",0.133,0.0,0.867,0.3818,Positive
188,Why the hell would u have Manny Pacquiao's birthday as your PIN number in this day and age,0.062,0.22,0.718,-0.6486,Negative
189,Manny Pacquiao Eyes Aussie Trip for Kambosos vs Haney https://t.co/apjhdh1zv3,0.0,0.0,1.0,0.0,Neutral
190,"""Why do you all have the same pin number? It's Manny Pacquiao's birthday"" name one Filipino family who does that quick",0.061,0.0,0.939,0.0772,Positive
191,"Sen.@Mannypacquiao, continuing to campaign in Cebu.He boarded a chopper to visit the islands of Carnaza, Watch and Olango, just hours before his avance meeting in the province.

📷Team Pacquiao
@onenewsph @News5PH https://t.co/uu3pv7RSBs",0.0,0.0,1.0,0.0,Neutral
192,"@Wandler14 hum, i own some of the long neckie nfts, should i sell or wait it goes back up?

I also have one of the Manny Pacquiao nft from the drop on @ethernitychain, I just hope we will see a second drop ...",0.069,0.1,0.831,-0.0772,Negative
193,"@Rebllon i am not a creator but i am a collector, i have a few nfts and especially willing to get a clone x but the price is high now ...

So hopefully I will be able to get into nfts from @ethernitychain, do you think they will do a drop again with Manny Pacquiao?",0.08,0.053,0.866,0.3269,Positive
194,LOOK: Situation at the Avance meeting by Presidential Candidate @mannypacquiao in Cebu City @dzrhnews #Decision2022 https://t.co/HW5DXWRKNN,0.0,0.0,1.0,0.0,Neutral
195,"I would like to see more of Manny Pacquiao, I hope to see a second drop this year with one of the best boxer of all time, come on @ethernitychain ... $ ern #nfts",0.255,0.056,0.69,0.8176,Positive
196,Come with @mannypacquiao 😏😏😏🧠🧠🧠,0.0,0.0,1.0,0.0,Neutral
197,"@Dygalvezinq LOOK: Swarms of people are already here at the venue of presidential candidate senator Manny Pacquiao's meeting de Avance here in Cebu City.

Pre-program is currently ongoing.#VotePH |@Dygalvezinq https://t.co/dmdsauyeye",0.0,0.0,1.0,0.0,Neutral
198,"“It's Manny Pacquiao’s birthday” it's 2022 and not running for President, not done for.The jokes are so 2009 wtf",0.0,0.255,0.745,-0.7021,Negative
199,"LOOK: Swarms of people are already here at the venue of presidential candidate senator Manny Pacquiao's meeting de Avance here in Cebu City.

Pre-program is currently ongoing.@inquiredotnet https://t.co/u6hfzbyznm",0.0,0.0,1.0,0.0,Neutral
200,"Joining our family friend, presidential @mannypacquiao, on the campaign trail tonight here in Cebu and tomorrow in Gen San.
See you all !!💙ival https://t.co/FWBCNPYCVZ",0.141,0.0,0.859,0.5837,Positive
201,"Presidential candidate Senator Manny Pacquiao on Friday vowed to push for the passage of the proposed SIM Card Registration Act, which was recently vetoed by President Rodrigo Duterte.#Election2022

https://t.co/FRCWKCTETM",0.0,0.0,1.0,0.0,Neutral
202,"Shaped number 9 stage, set-up in Cebu City in conjunction with Sen's Avance meeting.@Mannypacquiao in Visayas.Pacquiao's number 9 is number 9 on the ballot.#AsPilipino2022

@News5ph @onenewsph @tv5manila https://t.co/beubj4n6r",0.151,0.0,0.849,0.2263,Positive
203,"Only three days left before we decide our country's fate in the elections.🗳️🇵🇭

Are you informed about #MannyPacquiao's platforms, educational background, and political history?Before casting your vote, take our quiz at https://t.co/D1Dkzywisn to find out.

#AsPilipino2022 https://t.co/BH71XDV8ar",0.0,0.0,1.0,0.0,Neutral
204,"What if Manny Pacquiao Concept #Got7isback

https://t.co/8znhs10akq",0.0,0.0,1.0,0.0,Neutral
205,"They don't make them like Manny Pacquiao anymore!🇵🇭🌟
⁣
🎥 Almost two decades ago, 'Pac Man' sparring at the wildcard gym ahead of a first clash with Juan Manuel Marquez.https://t.co/vnva1sskrc",0.0,0.085,0.915,-0.3404,Negative
206,"Watch I Started the pre-show of the Avance meeting by Presidential Candidate Manny Pacquiao in Cebu City.According to Team Pacquiao, as of 6:00 PM, there are 20,000 supporters in the North Reclamation Area.I via hajji kaamino https://t.co/xmpqbgtupk",0.077,0.0,0.923,0.4404,Positive
207,"“I can see that the people are just boiling.Especially 'elections.The politicians' female, ”says Manny Pacquiao.According to him, no politician.Not a public servant.

https://t.co/RaSrmruuo",0.0,0.095,0.905,-0.296,Negative
208,"I really do hope Isko Moreno, Manny Pacquiao, Ping Lacson, and Leody De Guzman get more votes than even they expected.Every vote away from Marcos chips away at that huge deficit.",0.156,0.077,0.768,0.4173,Positive
209,@Senleiladelima @mannypacquiao we are with you madam !!!,0.0,0.0,1.0,0.0,Neutral
210,"Leni
Kiko
Robredo
Pangilinan
Francis
bbm
Bongbong Marcos
Sara Duterte
unithieves
uniteam
Lacson
Isko
Manny Pacquiao
Election
Presidential
Vice Presidential
#Igot7
Got7 is our name
Runtoome full trailer
#Love2ndwin
#Swnewseason
Seokjin
Shooting Love with Ryeji
food
Crypto https://t.co/isthauhm9e",0.102,0.0,0.898,0.6369,Positive
211,"@yagalboshh @yesimfunny82 @senleiladelima @mannypacquiao do you know bat?And did you know that he was just a jerk but not convicted?

Didn't you hear that the allegations of Sen had been recovered.De Lima?Sen was just threatened to teach Sen.De Lima.For short, Sen is innocent.De Lima.",0.0,0.132,0.868,-0.7383,Negative
212,"Jason Mendoza from the good place does not wear basketball jerseys and cargo pants, does not speak with accented English, does not love Karaokes, does not give a fuck about Manny Pacquiao, etc",0.151,0.088,0.761,0.3361,Positive
213,@programmersedge mentioned if #telcoin can get #mannypacquiao as face for marketing campaign then great traction can be generated.,0.194,0.0,0.806,0.6249,Positive
214,WATCH: Presidential Candidate Senator Manny Pacquiao is welcomed by residents of Carnaza Island in Cebu Province.#VotePH |@Dygalvezinq https://t.co/8ur81ewiy5,0.124,0.0,0.876,0.34,Positive
215,@Senleiladelima @mannypacquiao dyan ka lng ungas!🤣🤣😂 https://t.co/ehqsbzqsq2,0.0,0.0,1.0,0.0,Neutral
216,Presidential candidate Senator Manny Pacquiao is welcomed by residents of Carnaza Island in Cebu Province.@inquiredotnet https://t.co/nxyg0zildy,0.138,0.0,0.862,0.34,Positive
217,So we have final testing and sealing in VCM.Out of 10 who mock vote for 8 ka sara duterte very good then the president to manny pacquiao hehe but char ra gud to oi,0.06,0.054,0.886,0.0507,Positive
218,@lesbiyun “Manny Pacquiao’s Birthday” 😢,0.0,0.0,1.0,0.0,Neutral
219,@leth_narciso @mannypacquiao @dzrhnews https://t.co/4umazuyjsn,0.0,0.0,1.0,0.0,Neutral
220,“It's Manny Pacquiao’s Birthday” are you Fr 😭😭😭 This Aint It,0.0,0.0,1.0,0.0,Neutral
221,"@Senleiladelima @mannypacquiao Poor Liela, don't you help?Atty.Leni, Atty.Kiko, Atty.Chel, lawyers for Leni and many more, a few years there at least one of them d k mn just helped, or your case is just heavy",0.0,0.091,0.909,-0.4767,Negative
222,"Manny Pacquiao is reckless to control.Bbm must defeat him.

I'm a proud loyalist
#Election2022
#MitingDeavance
#BoycottFakeNews5",0.251,0.256,0.493,-0.0258,Neutral
223,"WATCH: Presidential Candidate @mannypacquiao, also visited Madridejos, one of the towns of Bantayan Island in Cebu @dzrhnews #Decision2022 https://t.co/tbxhwnvjju",0.0,0.0,1.0,0.0,Neutral
224,@Iboboxing @mannypacquiao that left straight was something else ...,0.192,0.0,0.808,0.2263,Positive
225,Who the fuck celebrate Manny Pacquiao's birthday 😭,0.303,0.287,0.41,0.0516,Positive
226,Manny Pacquiao is positioning himself as an opposition leader in a BBM-Sara admin so BBM is a good idea.,0.165,0.0,0.835,0.4877,Positive
227,"WATCH: Presidential Candidate @mannypacquiao, visited Caranza Island in Cebu @dzrhnews #Decision2022 https://t.co/S155FN9ozn",0.0,0.0,1.0,0.0,Neutral
228,@Senleiladelima @mannypacquiao Nice Manny 'VP Leni is right with Manny Pacquiao' release Leila de Lima soon 'and let the Filipinos be served again.,0.113,0.0,0.887,0.4215,Positive
229,"@cnnphilippines @mannypacquiao @piahontiveros @iampinkywebb senseless, useless, non sense.Pacquiao is like that",0.175,0.196,0.629,-0.0772,Negative
230,"@Senleiladelima @mannypacquiao just fight, you can free!",0.321,0.232,0.447,0.2481,Positive
231,"Manny Pacquiao's plans for infrastructures

#Election2022 #Economy2022 #Ek CECEPTOOP

Read Full Post: https://t.co/UVZZIVEerx https://t.co/LQMus885MG",0.0,0.0,1.0,0.0,Neutral
232,LOOK: Presidential Bet Manny Pacquiao Visits Carnaza Island.Pacquiao is the first presidential candidate to visit the island.#Phvote #wedecide |via @reyaika https://t.co/Fob8GVD7N5,0.0,0.0,1.0,0.0,Neutral
233,LOOK: Presidential Bet Manny Pacquiao Visits Carnaza Island.Pacquiao is the first presidential candidate to visit the island @rapplerdotcom https://t.co/HGKFWQIP9,0.0,0.0,1.0,0.0,Neutral
234,"If he wins the May 9 elections, presidential bet Sen.Manny Pacquiao reiterated his plan to review government contracts as far back as 10 years ago, covering the administrations of Presidents Duterte and Benigno S. Aquino III.|@DygalvezinQ https://t.co/3F9KM22QJR",0.096,0.0,0.904,0.5719,Positive
235,"Wow Fil-Am humor is bleakkkkk.That Manny Pacquiao joke is reaching, man 🥴",0.586,0.0,0.414,0.836,Positive
236,@Senleiladelima @mannypacquiao ako.You are in jail,0.0,0.0,1.0,0.0,Neutral
237,@2townsmik91 @mannypacquiao @senkokopimentel @barrygutierrez3 @Maroxas this statement you can be CyberLibel.@barrygutierrez3 @marroxas2 @marroxas16 https://t.co/ujdkipuuub,0.0,0.0,1.0,0.0,Neutral
238,@Senleiladelima @mannypacquiao lol!Don't go out it looks like you're ok with you tweet,0.312,0.0,0.688,0.6114,Positive
